Title,prediction
"Mummy's Tomb, The (1942)",0.06733124563125459
House of Frankenstein (1944),0.06733124563125459
Two Girls and a Guy (1997),0.06729408795692489
"Fighting Seabees, The (1944)",0.0672676356677217
"Newton Boys, The (1998)",0.06726320585668202
"Spiral Staircase, The (1946)",0.06724556141395112
Celebrity (1998),0.06724159126206623
On the Town (1949),0.06723940863954012
"Hunger, The (1983)",0.06721390858769508
Wings (1927),0.06721288657048914
Kidnapped (1960),0.06720991486906489
Pajama Party (1964),0.06720991486906489
Leatherface: Texas Chainsaw Massacre III (1990),0.0672008003149551
"Razor's Edge, The (1984)",0.06719126371070792
Young Doctors in Love (1982),0.06718939019134818
Porky's Revenge (1985),0.06717966842587504
"Soldier's Story, A (1984)",0.06717838546254098
Girlfight (2000),0.0671768135363569
Blue Collar (1978),0.06717140162240098
"Affair of Love, An (Une Liaison Pornographique) (1999)",0.06716344322507448
"Glass Bottom Boat, The (1966)",0.06715636154942875
"Lords of Flatbush, The (1974)",0.06715156805540337
But I'm a Cheerleader (1999),0.0671455287045244
Meet John Doe (1941),0.06714043720205287
Fair Game (1995),0.06713554342948752
"Pope of Greenwich Village, The (1984)",0.06713293604305295
Beach Party (1963),0.06712148925173675
Fun and Fancy Free (1947),0.06711733252380664
"Cry in the Dark, A (1988)",0.06711054881743488
How Stella Got Her Groove Back (1998),0.06710201721095435
Wilde (1997),0.06709790132113888
Nothing to Lose (1994),0.06709729052097088
"Gay Divorcee, The (1934)",0.06709295855230789
"Distinguished Gentleman, The (1992)",0.06709118400945753
Bride of the Monster (1956),0.06707854137626157
Death Wish 3 (1985),0.06706936684494802
Attack of the Killer Tomatoes! (1980),0.06706732177407367
Washington Square (1997),0.06706403695268436
Phantasm III: Lord of the Dead (1994),0.06706081395786775
King of New York (1990),0.06705785578345613
Mrs. Winterbourne (1996),0.06705693772865298
Afterglow (1997),0.06705466311925727
Wrongfully Accused (1998),0.06705441393093704
"Davy Crockett, King of the Wild Frontier (1955)",0.06704195303761087
"Gods Must Be Crazy II, The (1989)",0.06704019799454204
Boomerang (1992),0.06703703703143296
Come See the Paradise (1990),0.06703695332545642
Dead Man on Campus (1998),0.06700871274931201
Anatomy of a Murder (1959),0.06700765383882704
True Crime (1999),0.0670051819113868
Wishmaster (1997),0.06700159992234558
"Body Snatcher, The (1945)",0.06699933390635268
I'll Be Home For Christmas (1998),0.06698721783550884
"Little Princess, The (1939)",0.06698721783550884
"House of Yes, The (1997)",0.06698570097090858
"Ruling Class, The (1972)",0.06698279055343301
Robocop 3 (1993),0.06698204690835208
Insomnia (1997),0.06696695457615928
"End of Violence, The (1997)",0.06696686797199236
Lolita (1962),0.06694918422078608
Repulsion (1965),0.06694918422078608
"Girl on the Bridge, The (La Fille sur le Pont) (1999)",0.06694885891502642
Hot Lead and Cold Feet (1978),0.06694768080074709
"Funhouse, The (1981)",0.06694317416482808
Looking for Richard (1996),0.06694080245433831
"General, The (1927)",0.06693216439114467
Friday the 13th Part VIII: Jason Takes Manhattan (1989),0.06693124721978748
Four Rooms (1995),0.06693017315620016
It Conquered the World (1956),0.0669265784389427
Down by Law (1986),0.06692345384779819
Death and the Maiden (1994),0.06691930481788955
"Evening Star, The (1996)",0.0669156040683229
Living in Oblivion (1995),0.06690939734435661
Angel Baby (1995),0.06690669779716651
Better Than Chocolate (1999),0.06689242740272394
North (1994),0.0668900085867171
Only You (1994),0.0668900085867171
Poison Ivy: New Seduction (1997),0.06688419074189546
"Mark of Zorro, The (1940)",0.06688303722049675
My Giant (1998),0.06687838368295473
Perfect Blue (1997),0.06685558188553929
Major Payne (1994),0.05801443759131375
Joe's Apartment (1996),0.05794807528588688
Wide Awake (1998),0.05791022022249584
My Life in Pink (Ma vie en rose) (1997),0.05787377902726884
It Came from Outer Space (1953),0.05783490360851412
Little Big League (1994),0.05780698703176273
Striking Distance (1993),0.05776413035345486
Duel in the Sun (1946),0.05776413035345486
Supernova (2000),0.05773777037600071
Melvin and Howard (1980),0.05772932959284663
Daddy Long Legs (1919),0.057694949998985307
Air Bud: Golden Receiver (1998),0.057688285646668065
Angel and the Badman (1947),0.05768755976980289
Marked for Death (1990),0.05768325205986638
Under the Rainbow (1981),0.05767120461405657
Let's Get Harry (1986),0.0576691150369614
Problem Child (1990),0.05765882127753142
Office Killer (1997),0.05765385317260992
Edge of Seventeen (1998),0.057651553669003305
"Gate, The (1987)",0.05764716367502936
Jennifer 8 (1992),0.05761437983485937
Pok�mon: The First Movie (1998),0.057587238442333155
Simply Irresistible (1999),0.05758339176210413
Vibes (1988),0.05758339176210413
Free Enterprise (1998),0.057577670561854956
Waiting to Exhale (1995),0.05756770830900895
"Next Karate Kid, The (1994)",0.05756515240339978
How I Won the War (1967),0.05755715765362861
"Great Dictator, The (1940)",0.05755631712044353
Barry Lyndon (1975),0.05755558262396739
Down to You (2000),0.05754775125148191
Police Academy 6: City Under Siege (1989),0.05753962157957451
"Star Is Born, A (1937)",0.05753668812216975
Sesame Street Presents Follow That Bird (1985),0.057533474922572304
Mixed Nuts (1994),0.057533474922572304
Home for the Holidays (1995),0.057533474922572304
Amityville II: The Possession (1982),0.05752982734666507
Death Wish 4: The Crackdown (1987),0.05751807615431339
Braddock: Missing in Action III (1988),0.05751807615431339
Caligula (1980),0.05749393788781054
Date with an Angel (1987),0.05749281682666885
Vampire in Brooklyn (1995),0.05749232537987434
Twin Falls Idaho (1999),0.05748403041427759
Mortal Kombat: Annihilation (1997),0.05748164969126161
Enchanted April (1991),0.05747936580101914
Hear My Song (1991),0.0574760964694728
Mother (1996),0.05747580503798312
Dear God (1996),0.05747580503798312
Gossip (2000),0.057464301758748636
Beloved (1998),0.05745529591356194
Bogus (1996),0.05745155036178504
Fatal Instinct (1993),0.05744988076369268
"Lady Vanishes, The (1938)",0.057438204571077345
Spice World (1997),0.05743373898576007
Species II (1998),0.05743057930166795
Playing by Heart (1998),0.05743041087938003
"Paper, The (1994)",0.057425768765891394
Cecil B. Demented (2000),0.05742182907900627
Before and After (1996),0.05741838791461949
Loser (2000),0.05741763956624855
Prefontaine (1997),0.05741135533751533
Lost & Found (1999),0.05740195973425394
Braindead (1992),0.05739445942003636
Horror Express (1972),0.05739445942003636
Cronos (1992),0.05738243930812034
Hell Night (1981),0.05738243930812034
"Texas Chainsaw Massacre 2, The (1986)",0.05737931125992262
Indian Summer (a.k.a. Alive & Kicking) (1996),0.05737250103662532
"Filth and the Fury, The (2000)",0.05737107092393979
"Awfully Big Adventure, An (1995)",0.05736852976214733
Eyes of Laura Mars (1978),0.05735804854563367
Godzilla (Gojira) (1984),0.057352559905223824
8 Heads in a Duffel Bag (1997),0.057351128415031156
Now and Then (1995),0.05734418736921505
Audrey Rose (1977),0.057340018377759656
"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",0.057340018377759656
Sorority House Massacre (1986),0.057340018377759656
Sorority House Massacre II (1990),0.057340018377759656
Virus (1999),0.057339955488147513
Hurlyburly (1998),0.05732334640997069
Rocket Man (1997),0.057322955584350355
All About My Mother (Todo Sobre Mi Madre) (1999),0.05729887518246761
Days of Heaven (1978),0.04914114694911069
Police Story 4: Project S (Chao ji ji hua) (1993),0.04875401069143224
Take the Money and Run (1969),0.048644610551141804
"Prophecy II, The (1998)",0.0486349072457989
Lawnmower Man 2: Beyond Cyberspace (1996),0.048630055250275896
Belle de jour (1967),0.04856816675167577
For Love or Money (1993),0.04853155745777846
Orgazmo (1997),0.04835395652634378
"Omega Code, The (1999)",0.04832829867989427
Fluke (1995),0.0482489475013701
"Winter Guest, The (1997)",0.04820183901457008
Citizen Ruth (1996),0.04819093205924075
"Glimmer Man, The (1996)",0.04818984534118801
Puppet Master III: Toulon's Revenge (1991),0.04818058504884166
Georgia (1995),0.048157783439150365
"Art of War, The (2000)",0.048132309530316594
Airport 1975 (1974),0.04809355594775389
It's My Party (1995),0.048069354534306497
Trick (1999),0.048069354534306497
Howling II: Your Sister Is a Werewolf (1985),0.04805132365123728
"Bye Bye, Love (1995)",0.04805024047544801
In Dreams (1999),0.048046296813031936
H.O.T.S. (1979),0.04804452930350911
Gun Shy (2000),0.048042467370203394
Mighty Morphin Power Rangers: The Movie (1995),0.048037682762142
Where the Money Is (2000),0.0480146815429224
Slam (1998),0.04801269376120743
West Beirut (West Beyrouth) (1998),0.04801269376120743
I'm the One That I Want (2000),0.04801269376120743
Mo' Better Blues (1990),0.04801269376120743
Beyond the Poseidon Adventure (1979),0.04801218236451997
"Fiendish Plot of Dr. Fu Manchu, The (1980)",0.047975102545915346
"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",0.047973199038815355
Judgment Night (1993),0.04797046129197345
"Hitch-Hiker, The (1953)",0.04796731793906808
"Good Earth, The (1937)",0.04796731793906808
Faster Pussycat! Kill! Kill! (1965),0.04796521843836993
"Eyes of Tammy Faye, The (2000)",0.04796521843836993
Chasers (1994),0.04796164837762558
Bulletproof (1996),0.04796109109193633
Two if by Sea (1996),0.047948252888857096
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",0.047940222379629055
Blood For Dracula (Andy Warhol's Dracula) (1974),0.04793904149497212
Beautiful Thing (1996),0.047938833322850365
High Art (1998),0.047935524391383405
Bikini Beach (1964),0.047933542045368586
"Lady Eve, The (1941)",0.0479102994378737
All Over Me (1997),0.047902561385853595
Girl 6 (1996),0.047898218808633534
After Life (1998),0.04789758112898603
Police Academy 5: Assignment: Miami Beach (1988),0.047896655480274865
Out to Sea (1997),0.04788823710952065
Deuce Bigalow: Male Gigolo (1999),0.04788319718249713
Earthquake (1974),0.047879231450206616
Poison Ivy (1992),0.0478734885731619
Hanging Up (2000),0.047866456812050553
Jesus' Son (1999),0.0478590073770908
Blackbeard's Ghost (1968),0.04785757663090294
Roustabout (1964),0.04785757663090294
City Hall (1996),0.04785626047138203
Blink (1994),0.04784662945490462
Assassins (1995),0.04784255347413083
Pet Sematary II (1992),0.04783729631705643
Men Don't Leave (1990),0.04783605894902325
Only Angels Have Wings (1939),0.047833724563328635
Trouble in Paradise (1932),0.047833724563328635
Cops and Robbersons (1994),0.04783247457919749
"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",0.047830943877104765
Kronos (1973),0.04782170445141262
Child's Play 2 (1990),0.04782170445141262
Rawhead Rex (1986),0.04782170445141262
"Guardian, The (1990)",0.04781569439545462
American Dream (1990),0.047813761750723015
Basquiat (1996),0.04781356475491276
"400 Blows, The (Les Quatre cents coups) (1959)",0.04781110498691253
"Pawnbroker, The (1965)",0.04781110498691253
Kagemusha (1980),0.04781110498691253
"Butcher's Wife, The (1991)",0.04780687909759168
We're No Angels (1989),0.04780178484948161
"Scarlet Letter, The (1995)",0.04779307511061137
"Devil and Max Devlin, The (1981)",0.04778969628292999
Inventing the Abbotts (1997),0.04778587779427036
"Way of the Gun, The (2000)",0.047782616448766066
Love Affair (1994),0.04778132374692122
Burglar (1987),0.047768350387445674
Three Colors: White (1994),0.04774907496627215
Seven Beauties (Pasqualino Settebellezze) (1976),0.04774907496627215
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),0.04774907496627215
Shaft in Africa (1973),0.04773989017510096
Squanto: A Warrior's Tale (1994),0.04773989017510096
Shaft's Big Score! (1972),0.04773989017510096
Character (Karakter) (1997),0.047737362822822836
"Idiots, The (Idioterne) (1998)",0.047737362822822836
Cutter's Way (1981),0.047736934104869004
When Night Is Falling (1995),0.04773339495112953
Unstrung Heroes (1995),0.04772365386233204
"World of Apu, The (Apur Sansar) (1959)",0.047722999145954285
"Band Wagon, The (1953)",0.047722999145954285
Pather Panchali (1955),0.047722999145954285
Manny & Lo (1996),0.047711282293916246
"Henry: Portrait of a Serial Killer, Part 2 (1996)",0.047711282293916246
"Navigator: A Mediaeval Odyssey, The (1988)",0.047711282293916246
Agnes Browne (1999),0.039754327798693166
Leave It to Beaver (1997),0.03958076661757283
My Family (1995),0.039312917559288556
"Hanging Garden, The (1997)",0.039312917559288556
Maya Lin: A Strong Clear Vision (1994),0.039312917559288556
Shower (Xizhao) (1999),0.039312917559288556
"School of Flesh, The (L' �cole de la chair) (1998)",0.03904938514767469
Cavalcade (1933),0.03900320855314579
Gentleman's Agreement (1947),0.03900320855314579
Ready to Rumble (2000),0.03900320855314579
Thumbelina (1994),0.038879314608583036
Flying Tigers (1942),0.038784408272564914
Fathers' Day (1997),0.03875597207655604
"Visitors, The (Les Visiteurs) (1993)",0.03874164443688792
One Tough Cop (1998),0.03872379731384504
Universal Soldier: The Return (1999),0.0387018141852377
Mr. Jones (1993),0.03859575377425482
"Postman Always Rings Twice, The (1981)",0.03856335684382795
No Mercy (1986),0.03856335684382795
For Whom the Bell Tolls (1943),0.03856335684382795
Persuasion (1995),0.038552745647392604
"Chambermaid on the Titanic, The (1998)",0.038552745647392604
Two Family House (2000),0.038552745647392604
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",0.038552745647392604
Butterfly (La Lengua de las Mariposas) (2000),0.038552745647392604
"Shop Around the Corner, The (1940)",0.038552745647392604
Conceiving Ada (1997),0.038552745647392604
"Castle, The (1997)",0.038552745647392604
Firewalker (1986),0.03853771478872513
Kiss of Death (1995),0.03850203385866817
Before Sunrise (1995),0.03847737503992709
Bad Girls (1994),0.03847329268861317
Wanted: Dead or Alive (1987),0.03845548362744519
"Adventures of Milo and Otis, The (1986)",0.03845548362744519
Fatal Beauty (1987),0.03845548362744519
Bent (1997),0.03845548362744519
Mildred Pierce (1945),0.03845548362744519
Splendor (1999),0.03845548362744519
Betrayed (1988),0.03845548362744519
"Women, The (1939)",0.03845548362744519
Newsies (1992),0.03845548362744519
Shiloh (1997),0.03845548362744519
"Kiss Me, Guido (1997)",0.03845548362744519
Love & Human Remains (1993),0.03845548362744519
Bedrooms & Hallways (1998),0.03845548362744519
Psycho Beach Party (2000),0.03845548362744519
Mass Appeal (1984),0.03845548362744519
Defying Gravity (1997),0.03845548362744519
Melody Time (1948),0.03845548362744519
Stonewall (1995),0.03845548362744519
Man of the Year (1995),0.03845548362744519
Queens Logic (1991),0.03845548362744519
"Pompatus of Love, The (1996)",0.03845548362744519
"Sum of Us, The (1994)",0.03845548362744519
Ready to Wear (Pret-A-Porter) (1994),0.03844824603094737
Wisdom (1986),0.03841516824724543
Light It Up (1999),0.03841015500896595
I Shot Andy Warhol (1996),0.03841015500896595
McCabe & Mrs. Miller (1971),0.038406120416678985
Homegrown (1998),0.03837855923105228
Return of the Fly (1959),0.038378306638264394
Poltergeist III (1988),0.03837682350469786
"Corruptor, The (1999)",0.03837473260887595
Fled (1996),0.03837473260887595
"Big Carnival, The (1951)",0.03837385435125447
"Wrong Man, The (1956)",0.03837385435125447
Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),0.038372174750695945
Thirty-Two Short Films About Glenn Gould (1993),0.038372174750695945
Metropolitan (1990),0.038372174750695945
My Son the Fanatic (1998),0.038372174750695945
Hideous Kinky (1998),0.03837123312119246
Boxing Helena (1993),0.038355312745520065
In the Army Now (1994),0.038348427235367875
Pork Chop Hill (1959),0.03832879653878725
Just Cause (1995),0.03832879653878725
"Great Locomotive Chase, The (1956)",0.03832879653878725
Barcelona (1994),0.038326950251576966
Airport '77 (1977),0.03832667452896965
Children of the Corn III (1994),0.03832519639542442
"Juror, The (1996)",0.03832298423761815
Bossa Nova (1999),0.03831806490318883
Mona Lisa (1986),0.038311875418537304
Short Cuts (1993),0.038311875418537304
White Man's Burden (1995),0.038311875418537304
Sanjuro (1962),0.038311875418537304
"Impostors, The (1998)",0.038311875418537304
Pal Joey (1957),0.038311875418537304
Getting Even with Dad (1994),0.03831055147141991
My Favorite Martian (1999),0.038310214268558435
Booty Call (1997),0.038306176605523906
Children of the Corn IV: The Gathering (1996),0.03830046642562489
Alvarez Kelly (1966),0.038295355633520434
In Search of the Castaways (1962),0.038295355633520434
Candleshoe (1977),0.038295355633520434
How to Stuff a Wild Bikini (1965),0.038295355633520434
"Odessa File, The (1974)",0.038295355633520434
Rough Night in Jericho (1967),0.038295355633520434
Maximum Risk (1996),0.038295355633520434
Star Kid (1997),0.03828885386287369
Boys and Girls (2000),0.03828694058625336
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0.03828678061414301
Stealing Beauty (1996),0.038282675387575155
Sarafina! (1992),0.038266979650662905
Mystery Train (1989),0.038266979650662905
Assault on Precinct 13 (1976),0.038266979650662905
Groove (2000),0.038266979650662905
"Funeral, The (1996)",0.038266979650662905
Sullivan's Travels (1942),0.038266979650662905
French Twist (Gazon maudit) (1995),0.038266979650662905
Twin Peaks: Fire Walk with Me (1992),0.038266979650662905
Wild America (1997),0.038266979650662905
Operation Condor (Feiying gaiwak) (1990),0.038266979650662905
"Trouble with Harry, The (1955)",0.038266979650662905
"Addiction, The (1995)",0.038266979650662905
It Came from Beneath the Sea (1955),0.038266979650662905
School Daze (1988),0.038266979650662905
Safe Men (1998),0.038266979650662905
Kicking and Screaming (1995),0.038266979650662905
Othello (1952),0.038266979650662905
Pie in the Sky (1995),0.038266979650662905
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",0.03826663323399518
Outside Providence (1999),0.03825838215444878
Halloween 5: The Revenge of Michael Myers (1989),0.038257841546507174
Tea with Mussolini (1999),0.03825100940057841
"Cup, The (Ph�rpa) (1999)",0.038248883989530025
Synthetic Pleasures (1995),0.038248883989530025
For All Mankind (1989),0.038248883989530025
Hands on a Hard Body (1996),0.038248883989530025
"Substance of Fire, The (1996)",0.038248883989530025
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),0.038248883989530025
Otello (1986),0.038248883989530025
"Fire Within, The (Le Feu Follet) (1963)",0.038248883989530025
Safe Passage (1994),0.038248883989530025
"Black Cat, White Cat (Crna macka, beli macor) (1998)",0.038248883989530025
Gulliver's Travels (1939),0.038248883989530025
"Promise, The (La Promesse) (1996)",0.038248883989530025
"Haunted World of Edward D. Wood Jr., The (1995)",0.038248883989530025
Solas (1999),0.038248883989530025
"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0.038248883989530025
"Terrorist, The (Malli) (1998)",0.038248883989530025
"Life and Times of Hank Greenberg, The (1998)",0.038248883989530025
"Decline of Western Civilization, The (1981)",0.038248883989530025
Once Upon a Time... When We Were Colored (1995),0.038248883989530025
Time Regained (Le Temps Retrouv�) (1999),0.038248883989530025
Jules and Jim (Jules et Jim) (1961),0.038248883989530025
Phantoms (1998),0.03824870344235144
Carnosaur (1993),0.03824870344235144
Kronos (1957),0.03824582143459117
"Fan, The (1996)",0.03824313835281339
"Devil Rides Out, The (1968)",0.038242939426830894
"Brain That Wouldn't Die, The (1962)",0.038242939426830894
"Innocents, The (1961)",0.038242939426830894
"Mummy's Curse, The (1944)",0.038242939426830894
Peeping Tom (1960),0.038242939426830894
Son of Dracula (1943),0.038242939426830894
"Curse of Frankenstein, The (1957)",0.038242939426830894
Inferno (1980),0.038242939426830894
"Decline of Western Civilization Part II: The Metal Years, The (1988)",0.038242939426830894
Bride of Re-Animator (1990),0.038242939426830894
Hamlet (1964),0.03822976287833371
"Last Supper, The (1995)",0.038228028323658715
Guilty as Sin (1993),0.038225005502985965
Stalingrad (1993),0.038224736680869946
To Gillian on Her 37th Birthday (1996),0.03821736967959176
Little Buddha (1993),0.038216223344516353
Crimes of the Heart (1986),0.03821305039867338
Crime and Punishment in Suburbia (2000),0.03821305039867338
I Confess (1953),0.03821041841018199
Sabotage (1936),0.03821041841018199
Saboteur (1942),0.03821041841018199
"King of Marvin Gardens, The (1972)",0.03821041841018199
Live Nude Girls (1995),0.03820628788371069
Feeling Minnesota (1996),0.03820310022296886
Trees Lounge (1996),0.03820310022296886
Moll Flanders (1996),0.03820310022296886
This Is My Father (1998),0.038199259973017714
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.038199259973017714
Jakob the Liar (1999),0.038197641074287546
Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),0.038189890258258266
"King of Masks, The (Bian Lian) (1996)",0.038189890258258266
Steam: The Turkish Bath (Hamam) (1997),0.038189890258258266
Tango (1998),0.03818803118456392
"Myth of Fingerprints, The (1997)",0.03818803118456392
"Red Firecracker, Green Firecracker (1994)",0.03818671596090362
Roseanna's Grave (For Roseanna) (1997),0.03818671596090362
American Pop (1981),0.03818671596090362
Cross of Iron (1977),0.03818593754496742
Air Bud (1997),0.03817887530942341
Mr. Jealousy (1997),0.038178698946426066
"Education of Little Tree, The (1997)",0.038178698946426066
Cosi (1996),0.038178698946426066
My Man Godfrey (1957),0.03817839931676343
"Damsel in Distress, A (1937)",0.03817839931676343
My Man Godfrey (1936),0.03817839931676343
"Fantastic Planet, The (La Plan�te sauvage) (1973)",0.03816902583513299
He Walked by Night (1948),0.03816902583513299
"Tin Drum, The (Blechtrommel, Die) (1979)",0.03816902583513299
Stop Making Sense (1984),0.03816902583513299
Out of the Past (1947),0.03816902583513299
"Young Poisoner's Handbook, The (1995)",0.03816902583513299
March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),0.0299290540135136
In Love and War (1996),0.02944209591284564
"Walking Dead, The (1995)",0.02944209591284564
Wonderland (1997),0.02928703886075602
Mrs. Miniver (1942),0.029252406414859346
Ride with the Devil (1999),0.029252406414859346
"Big One, The (1997)",0.029252406414859346
Naked (1993),0.029252406414859346
Drunken Master (Zui quan) (1979),0.029252406414859346
Cimarron (1931),0.029252406414859346
Tom and Huck (1995),0.02915948595643728
Lulu on the Bridge (1998),0.029140900051005468
Dreaming of Joseph Lees (1998),0.029140900051005468
Tarzan the Fearless (1933),0.029088306204423688
52 Pick-Up (1986),0.029088306204423688
Destination Moon (1950),0.029088306204423688
"Endless Summer, The (1966)",0.029042847985383778
Boiling Point (1993),0.029042847985383778
Palookaville (1996),0.02892251763287096
"Low Down Dirty Shame, A (1994)",0.02892251763287096
"Bank Dick, The (1940)",0.02892251763287096
"Crossing Guard, The (1995)",0.02892251763287096
Mortal Thoughts (1991),0.02892251763287096
Little Boy Blue (1997),0.02892251763287096
Nightwatch (1997),0.02892251763287096
Born Yesterday (1950),0.02892251763287096
Bustin' Loose (1981),0.02892251763287096
Three Colors: Blue (1993),0.028914559235544455
Anna Karenina (1997),0.028914559235544455
Torn Curtain (1966),0.028914559235544455
Topaz (1969),0.028914559235544455
"Winslow Boy, The (1998)",0.028914559235544455
Double Happiness (1994),0.028914559235544455
Stanley & Iris (1990),0.028914559235544455
"Perfect Candidate, A (1996)",0.028914559235544455
Manon of the Spring (Manon des sources) (1986),0.028914559235544455
"Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998)",0.028914559235544455
Almost Heroes (1998),0.02887249160750072
Light of Day (1987),0.028841612720583897
Total Eclipse (1995),0.028841612720583897
'Night Mother (1986),0.028841612720583897
Stay Tuned (1992),0.028841612720583897
Dance with Me (1998),0.028841612720583897
Swept from the Sea (1997),0.028841612720583897
Far From Home: The Adventures of Yellow Dog (1995),0.028841612720583897
"Velocity of Gary, The (1998)",0.028841612720583897
Calendar Girl (1993),0.028841612720583897
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",0.028841612720583897
Made in America (1993),0.028841612720583897
Little Nemo: Adventures in Slumberland (1992),0.028841612720583897
Little Lord Fauntleroy (1936),0.028811380493182458
Among Giants (1998),0.028807616256724462
Solo (1996),0.02880022177795056
Amityville 3-D (1983),0.02878847667043032
Kurt & Courtney (1998),0.02877913106302196
Ayn Rand: A Sense of Life (1997),0.02877913106302196
Best Laid Plans (1999),0.02877243955676023
Black Mask (Hak hap) (1996),0.02877243955676023
Above the Rim (1994),0.028759030170288684
Buddy (1997),0.028746597404090437
Niagara (1953),0.028746597404090437
Death Wish V: The Face of Death (1994),0.028746597404090437
"Suddenly, Last Summer (1959)",0.028746179662724216
Down in the Delta (1998),0.028746179662724216
"Big Hit, The (1998)",0.02874524323564149
Children of the Corn II: The Final Sacrifice (1993),0.02873973156891716
Whatever It Takes (2000),0.028738548677391618
Kansas City (1996),0.028738548677391618
Smilla's Sense of Snow (1997),0.028738548677391618
Crazy in Alabama (1999),0.028733906563902983
Losing Isaiah (1995),0.028733906563902983
Play it to the Bone (1999),0.028729179936782055
Highlander III: The Sorcerer (1994),0.028721838988977053
Cats Don't Dance (1997),0.02872151672514033
"Charlie, the Lonesome Cougar (1967)",0.02872151672514033
"Sandpiper, The (1965)",0.02872151672514033
All Dogs Go to Heaven 2 (1996),0.028720951822332925
"Pallbearer, The (1996)",0.028717417552658865
Chopping Mall (a.k.a. Killbots) (1986),0.028706934539922707
"Killer Shrews, The (1959)",0.02870023473799718
Nadja (1994),0.02870023473799718
House Party (1990),0.02870023473799718
Trixie (1999),0.02870023473799718
Rent-A-Cop (1988),0.02870023473799718
Shattered Image (1998),0.02870023473799718
Paradise Road (1997),0.02870023473799718
Nightmares (1983),0.02870023473799718
"Life Less Ordinary, A (1997)",0.02870023473799718
Prick Up Your Ears (1987),0.02870023473799718
Jefferson in Paris (1995),0.02870023473799718
Don't Look in the Basement! (1973),0.02870023473799718
Excess Baggage (1997),0.028699974925496384
"Golden Bowl, The (2000)",0.028699974925496384
"War Zone, The (1999)",0.028699974925496384
"Yards, The (1999)",0.028699974925496384
Bandit Queen (1994),0.028699974925496384
Bats (1999),0.02869822703252037
"Great White Hype, The (1996)",0.028697351246619977
Puppet Master 4 (1993),0.028692878673440888
Child's Play 3 (1992),0.028692878673440888
Kundun (1997),0.028691900872252523
"Favor, The (1994)",0.028691862201988407
Ridicule (1996),0.028691862201988407
Blank Check (1994),0.028691862201988407
Last Dance (1996),0.028691862201988407
Kissing a Fool (1998),0.028691862201988407
Passion of Mind (1999),0.028691862201988407
Friends & Lovers (1999),0.028691862201988407
My Fellow Americans (1996),0.028691862201988407
"Odd Couple II, The (1998)",0.028691862201988407
"King and I, The (1999)",0.028691862201988407
"MatchMaker, The (1997)",0.028691862201988407
Senseless (1998),0.028690850593403996
"Slumber Party Massacre II, The (1987)",0.028688214626081173
Celestial Clockwork (1994),0.02868666299214752
Madame Sousatzka (1988),0.02868666299214752
And God Created Woman (1988),0.02868666299214752
Eyes Without a Face (1959),0.02868666299214752
On the Ropes (1999),0.02868666299214752
Foreign Correspondent (1940),0.02868666299214752
Mina Tannenbaum (1994),0.02868666299214752
They Might Be Giants (1971),0.02868666299214752
"Toxic Avenger, Part II, The (1989)",0.028685086577883448
"Return of the Texas Chainsaw Massacre, The (1994)",0.028685086577883448
"Circus, The (1928)",0.028683280401614646
Nekromantik (1987),0.028682204570123167
Color Me Blood Red (1965),0.028682204570123167
"Ape, The (1940)",0.028682204570123167
"Phantom of the Opera, The (1943)",0.028682204570123167
Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),0.028682204570123167
Two Thousand Maniacs! (1964),0.028682204570123167
"Mummy's Hand, The (1940)",0.028682204570123167
Asylum (1972),0.028682204570123167
"Ilsa, She Wolf of the SS (1974)",0.028682204570123167
Quatermass and the Pit (1967),0.028682204570123167
"Mummy's Ghost, The (1944)",0.028682204570123167
Blood Feast (1963),0.028682204570123167
Tales from the Darkside: The Movie (1990),0.028682204570123167
"Kindred, The (1986)",0.028682204570123167
"Hideous Sun Demon, The (1959)",0.028682204570123167
Beautiful People (1999),0.02868027473051956
Autumn in New York (2000),0.028672638907125347
Higher Learning (1995),0.028671021242744038
Jason's Lyric (1994),0.028671021242744038
Drop Dead Fred (1991),0.028670142063804686
Mad City (1997),0.02866855251065246
Jerry Springer: Ringmaster (1998),0.02866516697595243
Drunks (1997),0.02865978779900503
"Scout, The (1994)",0.02865781380763649
"Barefoot Executive, The (1971)",0.02865781380763649
Puppet Master II (1990),0.02865409283715953
Speechless (1994),0.02865232516722665
