Title,similarity
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),0.9997148828843413
"Girl, Interrupted (1999)",0.9997148660401666
Honeymoon in Vegas (1992),0.9997148642732553
Dead Calm (1989),0.9997148618705752
For Your Eyes Only (1981),0.999714854707695
Orgazmo (1997),0.9997148130745166
Darby O'Gill and the Little People (1959),0.9997147493189963
"Seventh Sign, The (1988)",0.9997147436720633
Return to Me (2000),0.9997147399562115
Everest (1998),0.9997146887417849
Virus (1999),0.9997146782673771
Fathers' Day (1997),0.9997146699165755
Far and Away (1992),0.9997146637274149
How Stella Got Her Groove Back (1998),0.99971462396822
Penny Serenade (1941),0.9997145672622807
"Color of Money, The (1986)",0.9997145518580047
Carpool (1996),0.9997145164266635
"Rugrats Movie, The (1998)",0.9997145091566905
Fright Night (1985),0.9997144270628872
What Lies Beneath (2000),0.9997144267080899
Lifeboat (1944),0.9997144156667204
Indecent Proposal (1993),0.9997143797188369
And Now for Something Completely Different (1971),0.9997143640427567
Red Sonja (1985),0.9997143619002689
Muppets From Space (1999),0.9997143257669596
Malcolm X (1992),0.9997142058490571
Desperate Measures (1998),0.9997141648834841
Suicide Kings (1997),0.9997141462153498
Mr. Mom (1983),0.9997141355417384
Hana-bi (1997),0.9997140463661086
Body Heat (1981),0.9997140249814399
One True Thing (1998),0.9997140217546023
Marty (1955),0.9997139848425771
"Night at the Roxbury, A (1998)",0.9997139550650334
Superstar (1999),0.9997139062848405
Ladyhawke (1985),0.9997138960672355
Drunks (1997),0.9997138714011171
Jack Frost (1998),0.9997138090451648
Night Shift (1982),0.9997137706341657
Wayne's World 2 (1993),0.9997137424005508
"Gingerbread Man, The (1998)",0.999713701790276
My Bodyguard (1980),0.9997136339704907
Two Much (1996),0.9997136217726166
Detroit Rock City (1999),0.9997136095345124
Phantoms (1998),0.9997136073099894
Message in a Bottle (1999),0.9997135958598773
Forever Young (1992),0.9997135900344317
Re-Animator (1985),0.9997135791440542
Heartbreak Ridge (1986),0.9997135440829524
"End of the Affair, The (1999)",0.9997135341730509
"Thomas Crown Affair, The (1968)",0.9997135318233344
Lifeforce (1985),0.9997135165473036
Kansas City (1996),0.9997135026824808
Instinct (1999),0.9997134846144557
"Mariachi, El (1992)",0.999713448195819
"Towering Inferno, The (1974)",0.9997134212213765
Bogus (1996),0.9997134172949435
Cocoon: The Return (1988),0.9997134074710456
Seventh Heaven (Le Septi�me ciel) (1997),0.9997133801672727
"Single Girl, A (La Fille Seule) (1995)",0.9997133308838702
"Return of Jafar, The (1993)",0.9997132263809319
Something Wicked This Way Comes (1983),0.9997131906952822
Maximum Overdrive (1986),0.999713168525011
Hoosiers (1986),0.9997131169021344
Dead Man on Campus (1998),0.9997130875069762
Krippendorf's Tribe (1998),0.9997130792278669
Tigrero: A Film That Was Never Made (1994),0.9997130641134894
Fire Down Below (1997),0.9997130255678641
Angel Heart (1987),0.9997130230784264
Drugstore Cowboy (1989),0.9997130025305094
Licence to Kill (1989),0.9997130022953907
Babes in Toyland (1961),0.9997129610818061
Gold Diggers: The Secret of Bear Mountain (1995),0.9997129534931019
"Cell, The (2000)",0.9997129057548572
Wrongfully Accused (1998),0.999712896235539
How to Be a Player (1997),0.9997128706521824
"Pelican Brief, The (1993)",0.9997128184587768
"Ideal Husband, An (1999)",0.9997127306793426
Palookaville (1996),0.9997126716066136
Halloween III: Season of the Witch (1983),0.9997126570860116
Red Dawn (1984),0.999712638882469
Night of the Comet (1984),0.9997125798551276
Child's Play 2 (1990),0.999712536252906
Dracula (1931),0.9997125199037968
Twin Peaks: Fire Walk with Me (1992),0.9997125172617157
Creepshow (1982),0.9997124615089893
Jude (1996),0.9997124133040866
Scent of a Woman (1992),0.9997123592849875
"Man for All Seasons, A (1966)",0.9997123442804027
Christine (1983),0.9997122831175126
"Vie est belle, La (Life is Rosey) (1987)",0.9997122806701755
Rocket Man (1997),0.9997122434273714
Crimes and Misdemeanors (1989),0.9997122258613087
"Haunting, The (1963)",0.9997122184804657
Children of the Corn IV: The Gathering (1996),0.9997122008478245
"Saint of Fort Washington, The (1993)",0.9997121647402321
Denise Calls Up (1995),0.9997121503175015
Cosi (1996),0.9997119885626969
Police Academy 2: Their First Assignment (1985),0.9997119680498016
Velvet Goldmine (1998),0.9997119545760136
"Blue Lagoon, The (1980)",0.9997119262629829
Bicentennial Man (1999),0.9997119120685886
Police Story 4: Project S (Chao ji ji hua) (1993),0.9997118916921091
Road Trip (2000),0.9997118913017458
Mickey Blue Eyes (1999),0.9997118704045448
Friday the 13th Part V: A New Beginning (1985),0.9997118631641935
Blame It on Rio (1984),0.9997117444792823
Little Big Man (1970),0.9997117162590049
"American Werewolf in Paris, An (1997)",0.9997116387264716
"Story of Us, The (1999)",0.9997116360982862
Friday the 13th Part VI: Jason Lives (1986),0.9997116116266545
House (1986),0.9997115680800828
Hear My Song (1991),0.9997115460281752
Picnic at Hanging Rock (1975),0.999711532078953
Spartacus (1960),0.9997114580413963
Grand Canyon (1991),0.9997114015070784
"Fistful of Dollars, A (1964)",0.9997113823684364
Freaky Friday (1977),0.9997113809077098
Easy Rider (1969),0.9997113499429473
"Karate Kid III, The (1989)",0.9997113356277172
"Natural, The (1984)",0.9997113093171841
Big Trouble in Little China (1986),0.9997112480251052
Network (1976),0.9997112327292291
JLG/JLG - autoportrait de d�cembre (1994),0.9997112314853672
"House on Haunted Hill, The (1999)",0.9997112266911208
"Name of the Rose, The (1986)",0.999711216974342
Poltergeist II: The Other Side (1986),0.9997112022120945
Boiler Room (2000),0.9997111171077059
Simon Birch (1998),0.9997111028200374
Little Voice (1998),0.9997110791953724
Titan A.E. (2000),0.9997109986350122
Vampires (1998),0.9997109641472075
Scrooged (1988),0.9997109328364173
Children of a Lesser God (1986),0.9997109285482898
Major League: Back to the Minors (1998),0.9997108958594092
Bride of Chucky (1998),0.9997108946884847
"Outsiders, The (1983)",0.9997108501300065
"Preacher's Wife, The (1996)",0.999710797661183
"Pest, The (1997)",0.9997107709775649
Take the Money and Run (1969),0.9997107538009926
Albino Alligator (1996),0.9997107079039368
Mediterraneo (1991),0.9997106949192744
Almost Famous (2000),0.9997106438265652
"Running Man, The (1987)",0.9997105849488885
Home Alone 2: Lost in New York (1992),0.9997105611984372
Halloween 5: The Revenge of Michael Myers (1989),0.9997105519331047
Picture Perfect (1997),0.9997104535707154
"Mosquito Coast, The (1986)",0.9997104512433455
"American Tail: Fievel Goes West, An (1991)",0.9997104206549122
Snow Falling on Cedars (1999),0.9997103224327892
Careful (1992),0.9997103016238418
Disturbing Behavior (1998),0.9997101566580773
Dead Again (1991),0.999710140441534
Flashdance (1983),0.9997100991111899
Final Destination (2000),0.9997100985548061
Kaspar Hauser (1993),0.9997100641158176
"Next Stop, Wonderland (1998)",0.9997100515997992
Mercury Rising (1998),0.9997100428091965
"Astronaut's Wife, The (1999)",0.9997100354153453
"Beach, The (2000)",0.9997100189254606
"Wings of the Dove, The (1997)",0.9997099706779856
Race the Sun (1996),0.9997099667864957
Stir of Echoes (1999),0.9997099473936142
Clockwatchers (1997),0.9997098703058702
Swing Kids (1993),0.9997098144509895
"River Runs Through It, A (1992)",0.9997097955697108
Sid and Nancy (1986),0.9997097925695975
Deuce Bigalow: Male Gigolo (1999),0.9997097905870382
Ponette (1996),0.9997097824559159
"Life Less Ordinary, A (1997)",0.999709733163991
Superman IV: The Quest for Peace (1987),0.9997097180609669
SubUrbia (1997),0.9997097153987631
Dog Day Afternoon (1975),0.9997096563808069
Jack and Sarah (1995),0.999709582111165
Twilight (1998),0.9997095437331804
"King and I, The (1956)",0.9997095391167101
Great Expectations (1998),0.99970949388145
"Fly II, The (1989)",0.9997094817941129
Gone in 60 Seconds (2000),0.9997094622993091
Germinal (1993),0.9997093607285175
Affliction (1997),0.9997093342066904
Bad Taste (1987),0.99970929425809
All Quiet on the Western Front (1930),0.9997092474020788
"View to a Kill, A (1985)",0.9997092274246242
"Hurricane, The (1999)",0.9997092135229801
Santa Claus: The Movie (1985),0.9997091851962232
"Clan of the Cave Bear, The (1986)",0.9997091243026544
Ravenous (1999),0.9997090601913818
Pink Flamingos (1972),0.999709056889956
Arthur (1981),0.9997090462068696
Maximum Risk (1996),0.9997090341846558
Buffy the Vampire Slayer (1992),0.9997089600170664
Doctor Dolittle (1967),0.9997089480507124
Marvin's Room (1996),0.9997089073510561
Moonraker (1979),0.9997088979500999
"Associate, The (1996)",0.9997088977058226
My Blue Heaven (1990),0.9997088817708902
Tom Jones (1963),0.9997088656679347
Condorman (1981),0.9997088563299992
"Exorcist III, The (1990)",0.9997088489262936
King of New York (1990),0.9997088267376011
"Straight Story, The (1999)",0.9997088191908575
"Rapture, The (1991)",0.9997088062551409
"Grapes of Wrath, The (1940)",0.9997087683249138
Faces (1968),0.9997087648894621
Dr. No (1962),0.9997085745736585
Citizen Ruth (1996),0.9997085145305794
Kundun (1997),0.9997083463497419
Mad Max Beyond Thunderdome (1985),0.9997083314350697
Predator 2 (1990),0.9997083213351412
Metro (1997),0.9997083157259308
Universal Soldier (1992),0.9997081502501228
Eve's Bayou (1997),0.9997080979508607
Klute (1971),0.999708070252704
"NeverEnding Story II: The Next Chapter, The (1990)",0.9997079893334536
Diner (1982),0.999707887319717
"New Age, The (1994)",0.9997078809066678
"Stepford Wives, The (1975)",0.9997078793606752
Rosewood (1997),0.9997076076786819
Apt Pupil (1998),0.9997076049902519
Idle Hands (1999),0.9997075457182825
Parenthood (1989),0.9997075427597386
"Paris, France (1993)",0.9997075142122102
Atlantic City (1980),0.9997074987141209
Young Sherlock Holmes (1985),0.9997073576791333
All Dogs Go to Heaven (1989),0.9997073396098481
Defending Your Life (1991),0.999707305124223
"Nutty Professor, The (1963)",0.9997072424594086
Angel and the Badman (1947),0.9997072054747523
Beat the Devil (1954),0.9997071200925667
Kull the Conqueror (1997),0.999707053875077
Species II (1998),0.9997070370473385
Fletch Lives (1989),0.9997070129335566
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.999706995273367
Stalingrad (1993),0.999706936584001
My Fellow Americans (1996),0.999706916588249
Blast from the Past (1999),0.9997068455567212
Halloween 4: The Return of Michael Myers (1988),0.9997068199456298
Varsity Blues (1999),0.9997068094284006
Cyclo (1995),0.9997067962321371
Phantasm (1979),0.9997067729009961
Topsy-Turvy (1999),0.9997067172688798
Fantasia 2000 (1999),0.9997066046905516
"Little Shop of Horrors, The (1960)",0.9997065861413604
Urban Legend (1998),0.9997065580942772
Mr. Nice Guy (1997),0.999706509952807
"Nightmare on Elm Street 5: The Dream Child, A (1989)",0.9997065017577074
"Cat from Outer Space, The (1978)",0.9997064904151212
"Pillow Book, The (1995)",0.9997064663268656
White Men Can't Jump (1992),0.9997064070930358
8MM (1999),0.9997063460072488
"Rescuers Down Under, The (1990)",0.9997063332307439
Battle for the Planet of the Apes (1973),0.9997063182252194
Meet the Parents (2000),0.9997062259570733
Teenage Mutant Ninja Turtles (1990),0.9997061023959231
Stalker (1979),0.9997060849037638
Miracle on 34th Street (1947),0.9997060841663648
Needful Things (1993),0.9997060614829066
"Show, The (1995)",0.9997059895603219
Any Given Sunday (1999),0.9997059361439119
Female Perversions (1996),0.9997059133727398
D2: The Mighty Ducks (1994),0.9997059108478447
Steamboat Willie (1940),0.9997058802326438
"Naked Gun: From the Files of Police Squad!, The (1988)",0.9997058321663157
Starman (1984),0.9997058206459363
Rounders (1998),0.9997057039997765
JFK (1991),0.9997056596862175
Stuart Little (1999),0.9997056096912537
"Whole Nine Yards, The (2000)",0.9997055580307562
Wishmaster (1997),0.9997055352910694
Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),0.9997055149314457
Watership Down (1978),0.9997055028728453
Shanghai Noon (2000),0.9997055009948694
Frankenstein (1931),0.9997054668067274
Inspector Gadget (1999),0.9997054284537488
"Dirty Dozen, The (1967)",0.9997053687503302
"Evening Star, The (1996)",0.9997053513164298
Song of the South (1946),0.9997053169013649
Dick (1999),0.9997052677633874
"Paris, Texas (1984)",0.9997052312198618
She's So Lovely (1997),0.9997052308073457
"Rescuers, The (1977)",0.9997049487705664
American Graffiti (1973),0.9997049318640223
Yellow Submarine (1968),0.9997049201230499
"Object of My Affection, The (1998)",0.999704915396303
"Best Years of Our Lives, The (1946)",0.9997048930769056
Grace of My Heart (1996),0.9997048787490322
Mortal Kombat: Annihilation (1997),0.9997048585536618
In the Heat of the Night (1967),0.9997048220261184
Inventing the Abbotts (1997),0.9997047017541865
Frequency (2000),0.9997046161108699
Them! (1954),0.999704536809024
Friday the 13th Part 3: 3D (1982),0.9997044428422394
Friday the 13th Part 2 (1981),0.9997044244873972
Nineteen Eighty-Four (1984),0.9997043202490135
"Scarlet Letter, The (1926)",0.9997042852799001
Misery (1990),0.9997042362499079
"Golden Child, The (1986)",0.9997042282539736
54 (1998),0.9997042247781449
Cube (1997),0.999704210983545
Heaven's Prisoners (1996),0.9997041755535035
"Ruling Class, The (1972)",0.9997041754050175
"Muppet Movie, The (1979)",0.9997041729382767
"Elephant Man, The (1980)",0.9997041521732546
Tender Mercies (1983),0.9997041043122855
"Cider House Rules, The (1999)",0.9997040947528506
Halloween: H20 (1998),0.9997039823706992
Pitch Black (2000),0.9997039460849487
Strangers on a Train (1951),0.9997038417305627
Hairspray (1988),0.9997038398365422
European Vacation (1985),0.9997038039227656
King Kong (1976),0.9997037743691127
Withnail and I (1987),0.9997036629084562
Henry Fool (1997),0.9997036319948768
Midnight Run (1988),0.9997036311970768
Rocky V (1990),0.9997036264280333
Trust (1990),0.9997036073316339
Trading Places (1983),0.9997035960721544
Robocop 2 (1990),0.9997035869455677
Love in the Afternoon (1957),0.9997033610465876
What About Bob? (1991),0.9997033513243997
"Big Blue, The (Le Grand Bleu) (1988)",0.9997032838216876
"301, 302 (1995)",0.9997032504398702
"Believers, The (1987)",0.9997031870495694
From Russia with Love (1963),0.9997031678896573
Who's Afraid of Virginia Woolf? (1966),0.9997031563533894
Nashville (1975),0.9997030960589769
Falling Down (1993),0.999703085345688
Oliver! (1968),0.9997030148529563
"Me, Myself and Irene (2000)",0.9997029700918497
"Midsummer Night's Dream, A (1999)",0.9997029433104069
"Black Cauldron, The (1985)",0.9997029274877813
Marked for Death (1990),0.9997029237725388
For Love of the Game (1999),0.9997028871812504
Tarzan (1999),0.999702881503666
Cujo (1983),0.9997028615515337
Rambo III (1988),0.9997028577481988
Attack of the Killer Tomatoes! (1980),0.9997028570295051
"Institute Benjamenta, or This Dream People Call Human Life (1995)",0.9997028436701106
"Borrowers, The (1997)",0.9997027174385089
"War of the Worlds, The (1953)",0.9997025884506356
Friday the 13th: The Final Chapter (1984),0.9997025849700876
"Siege, The (1998)",0.9997024587425637
Hocus Pocus (1993),0.9997023801409987
Air Bud (1997),0.9997023436099559
"Inspector General, The (1949)",0.9997022756786957
Soldier (1998),0.999702271897879
Pet Sematary (1989),0.999702118665739
Do the Right Thing (1989),0.9997020792546488
Of Human Bondage (1934),0.9997020630665064
Very Bad Things (1998),0.999702058560131
BASEketball (1998),0.9997018949023968
Jacob's Ladder (1990),0.9997018902328789
"Bone Collector, The (1999)",0.9997017461579544
"League of Their Own, A (1992)",0.9997016640125961
Vacation (1983),0.999701550313841
"Postman, The (1997)",0.9997015330394172
Walkabout (1971),0.9997015272286512
Kama Sutra: A Tale of Love (1996),0.9997014522657658
Return from Witch Mountain (1978),0.9997013513510348
Beneath the Planet of the Apes (1970),0.9997013330373428
Back to School (1986),0.9997013326667414
"Slums of Beverly Hills, The (1998)",0.9997013160052234
Crocodile Dundee II (1988),0.9997012865646067
"Daytrippers, The (1996)",0.9997012205383368
Smoke Signals (1998),0.9997011811511188
"Hard Day's Night, A (1964)",0.9997011098225804
"Muppet Christmas Carol, The (1992)",0.9997010237146213
Psycho (1998),0.9997008841295603
"Dead Zone, The (1983)",0.9997008095501302
"Good Morning, Vietnam (1987)",0.9997007898467959
Spice World (1997),0.9997006788130379
Henry: Portrait of a Serial Killer (1990),0.9997006531382551
"Color Purple, The (1985)",0.9997006199933681
U-571 (2000),0.9997006102699222
Can't Hardly Wait (1998),0.9997006041809867
She's All That (1999),0.9997005749274577
Underground (1995),0.9997004603803319
Conquest of the Planet of the Apes (1972),0.999700421460527
"Thin Line Between Love and Hate, A (1996)",0.9997003474708319
Grumpy Old Men (1993),0.9997002492031141
"Bodyguard, The (1992)",0.9997002170123529
Switchblade Sisters (1975),0.9996998533548556
"Karate Kid, The (1984)",0.9996998281746475
Halloween II (1981),0.9996997811129386
Stigmata (1999),0.9996997800196763
"Red Violin, The (Le Violon rouge) (1998)",0.9996997526000555
That Darn Cat! (1997),0.9996997104149093
"Farewell to Arms, A (1932)",0.999699675405072
Nightwatch (1997),0.9996996541182919
About Last Night... (1986),0.9996995977261978
Addicted to Love (1997),0.9996995094701222
"Nightmare on Elm Street 4: The Dream Master, A (1988)",0.9996993850847112
"Avengers, The (1998)",0.9996993571938932
Backdraft (1991),0.9996992738280559
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",0.999699243178497
October Sky (1999),0.9996992384793594
Sister Act (1992),0.9996992021714833
Hook (1991),0.9996991600784731
Patch Adams (1998),0.9996991084575534
Meet Joe Black (1998),0.9996991039069729
Paulie (1998),0.9996990758257662
Superman III (1983),0.9996990146095406
Dear God (1996),0.9996989984877305
End of Days (1999),0.9996989857386703
Love and Death on Long Island (1997),0.9996988295684416
Hard Rain (1998),0.9996988251973886
"Limey, The (1999)",0.9996987954343411
"Man with Two Brains, The (1983)",0.9996986910861185
Scary Movie (2000),0.9996986106333827
Patriot Games (1992),0.9996984877239274
Flirt (1995),0.9996984196847399
"Chamber, The (1996)",0.9996983516082343
Ruthless People (1986),0.9996983346954189
Drop Dead Gorgeous (1999),0.9996982310415193
Scream 3 (2000),0.999698164821574
Aparajito (1956),0.9996981469630585
Lake Placid (1999),0.999698117530236
Children of the Corn (1984),0.9996980772270873
Mother (1996),0.9996979895226651
St. Elmo's Fire (1985),0.9996978687685243
8 Heads in a Duffel Bag (1997),0.9996978367526425
Fatal Attraction (1987),0.9996977741940368
Eyes Without a Face (1959),0.9996977726300134
"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",0.9996977308465208
From Here to Eternity (1953),0.9996977097859799
Home Alone 3 (1997),0.9996976583294684
"World Is Not Enough, The (1999)",0.9996975050708741
"Insider, The (1999)",0.9996974877921541
Walking and Talking (1996),0.9996972051245879
"Fast, Cheap & Out of Control (1997)",0.9996971997245703
Freddy's Dead: The Final Nightmare (1991),0.9996971645597229
American Psycho (2000),0.9996971455512592
Trial by Jury (1994),0.9996970284809631
Married to the Mob (1988),0.9996970226198177
"Texas Chainsaw Massacre, The (1974)",0.9996970044428907
Peggy Sue Got Married (1986),0.999696926364678
Paris Is Burning (1990),0.9996969041960968
First Blood (1982),0.9996968211806256
I Still Know What You Did Last Summer (1998),0.9996965501279762
Goldfinger (1964),0.999696547448559
Pecker (1998),0.9996964464302266
Primary Colors (1998),0.9996963291834299
What Dreams May Come (1998),0.9996962934825274
"House of Yes, The (1997)",0.9996962535044901
"Haunting, The (1999)",0.9996961649979593
Airplane II: The Sequel (1982),0.9996960510996634
Picnic (1955),0.9996959673213435
"Secret of NIMH, The (1982)",0.9996958764475863
Ghostbusters II (1989),0.999695865731111
Kolya (1996),0.9996958076338044
"Iron Giant, The (1999)",0.9996957555109839
"Money Pit, The (1986)",0.9996956990538952
Rocky II (1979),0.9996956433924886
Blazing Saddles (1974),0.9996956285393815
Shall We Dance? (Shall We Dansu?) (1996),0.999695464355296
"Karate Kid, Part II, The (1986)",0.9996953908673016
"Civil Action, A (1998)",0.9996953707043973
Palmetto (1998),0.999695242009855
Gone Fishin' (1997),0.9996952374446108
"Black Hole, The (1979)",0.9996951976759035
Purple Noon (1960),0.9996950803888363
Fast Times at Ridgemont High (1982),0.9996950482612044
Dead Men Don't Wear Plaid (1982),0.9996950076824046
Rent-a-Kid (1995),0.9996949656192484
Rocky III (1982),0.9996949180348952
Meet John Doe (1941),0.999694882144027
Rambo: First Blood Part II (1985),0.9996948351982393
Mad Max (1979),0.9996948209902333
"Horse Whisperer, The (1998)",0.9996947253825195
Alaska (1996),0.9996946139117954
"Candidate, The (1972)",0.9996945717851657
"Edge, The (1997)",0.999694508314766
Moll Flanders (1996),0.9996944208661003
Pushing Tin (1999),0.9996943887837968
Godzilla (Gojira) (1954),0.9996943132631136
Invasion of the Body Snatchers (1956),0.9996942646916417
April Fool's Day (1986),0.9996941133527419
Mad Max 2 (a.k.a. The Road Warrior) (1981),0.9996940618462578
Fierce Creatures (1997),0.9996940419819468
Larger Than Life (1996),0.9996939776508625
Foreign Correspondent (1940),0.9996938995754318
History of the World: Part I (1981),0.9996938614036054
Jimmy Hollywood (1994),0.9996938218714808
"Tin Drum, The (Blechtrommel, Die) (1979)",0.9996937791882278
My Life in Pink (Ma vie en rose) (1997),0.9996937755632149
2010 (1984),0.9996937755417926
Working Girl (1988),0.9996937624970652
"Green Mile, The (1999)",0.9996936879912437
Happiness (1998),0.9996936765113589
"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",0.9996934434561097
Deliverance (1972),0.999693427610168
Summer of Sam (1999),0.9996932932373797
Metropolis (1926),0.9996932752895402
Child's Play (1988),0.9996932746649698
Escape from the Planet of the Apes (1971),0.9996932041319456
"Perfect Storm, The (2000)",0.9996931361120579
"Wedding Gift, The (1994)",0.9996928879970552
Diabolique (1996),0.9996926091206367
"Big Hit, The (1998)",0.9996924156036022
Bull Durham (1988),0.9996924040614852
"Mis�rables, Les (1998)",0.9996923803904528
"Fear, The (1995)",0.9996921444749479
Safe Passage (1994),0.9996921279497057
Risky Business (1983),0.9996920269130317
"Absent Minded Professor, The (1961)",0.9996919726010489
"Lock, Stock & Two Smoking Barrels (1998)",0.9996919233480278
Selena (1997),0.9996919095684701
American History X (1998),0.9996919034500447
Paradise Lost: The Child Murders at Robin Hood Hills (1996),0.9996918949678986
Police Academy (1984),0.999691830004149
"Rainmaker, The (1997)",0.9996918031535587
Ed (1996),0.9996917306784096
Down by Law (1986),0.9996916450659172
Ever After: A Cinderella Story (1998),0.9996913822856379
Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.9996913400752505
"Davy Crockett, King of the Wild Frontier (1955)",0.9996910756067899
"Little Princess, The (1939)",0.999690974140582
"Last Temptation of Christ, The (1988)",0.9996909016956378
Excalibur (1981),0.9996908735742082
Howard the Duck (1986),0.9996907446440223
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),0.9996906502224424
"Faculty, The (1998)",0.9996906114219656
"Murder, My Sweet (1944)",0.9996904980130961
"Beautician and the Beast, The (1997)",0.9996904156735403
Chicken Run (2000),0.9996903901597582
Arlington Road (1999),0.9996902830536144
"American Tail, An (1986)",0.9996902634509438
Caddyshack (1980),0.9996902531207469
"Opposite of Sex, The (1998)",0.9996902305179768
Mother Night (1996),0.9996901046017891
Return to Oz (1985),0.999690102394709
Ulee's Gold (1997),0.9996899659914901
"'burbs, The (1989)",0.9996899615183882
Rocky IV (1985),0.9996899572790938
Tie Me Up! Tie Me Down! (1990),0.9996898760286671
Legend (1985),0.9996897860416664
Mission to Mars (2000),0.999689730721362
Kramer Vs. Kramer (1979),0.9996895493224538
"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",0.9996894577915382
"Fly, The (1958)",0.9996894196805647
X-Men (2000),0.9996894027868346
'Til There Was You (1997),0.9996893903427834
"Parent Trap, The (1998)",0.9996892257270202
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0.9996891777088446
"Mark of Zorro, The (1940)",0.9996891647680375
Logan's Run (1976),0.9996891590176866
Pather Panchali (1955),0.9996890649865534
"Perfect Murder, A (1998)",0.999689035268697
House Arrest (1996),0.9996889616658591
Mouse Hunt (1997),0.9996888939144669
Jumpin' Jack Flash (1986),0.9996886770174754
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0.9996885955173879
"Trigger Effect, The (1996)",0.9996885845075426
Dick Tracy (1990),0.9996884690281844
Volcano (1997),0.9996883356143194
"Mighty Ducks, The (1992)",0.999688328428478
"Butcher Boy, The (1998)",0.9996883014287001
"Fisher King, The (1991)",0.9996882751827239
Wild Reeds (1994),0.9996882037943702
Thelma & Louise (1991),0.9996881042159536
Extreme Measures (1996),0.9996880960568183
Erin Brockovich (2000),0.9996879097469862
Until the End of the World (Bis ans Ende der Welt) (1991),0.9996878992951687
"General's Daughter, The (1999)",0.9996877040680928
Nothing to Lose (1994),0.9996876509884189
Never Been Kissed (1999),0.9996873883899278
Enchanted April (1991),0.9996872883045729
"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0.9996872449936268
"Producers, The (1968)",0.999687119901298
McHale's Navy (1997),0.9996870686789405
"Double Life of Veronique, The (La Double Vie de V�ronique) (1991)",0.9996870257966352
Charlotte's Web (1973),0.9996866554541106
Bean (1997),0.9996863823680381
"Purple Rose of Cairo, The (1985)",0.9996863344867382
Wayne's World (1992),0.9996863179154019
Land Before Time III: The Time of the Great Giving (1995),0.9996862546740719
Pee-wee's Big Adventure (1985),0.9996861363546499
"Honey, I Blew Up the Kid (1992)",0.9996860525890494
Runaway Bride (1999),0.9996860467903268
Bhaji on the Beach (1993),0.9996857275843692
Man on the Moon (1999),0.999685648521727
Half Baked (1998),0.9996853014431518
Zero Effect (1998),0.9996851938293658
Cat People (1982),0.9996850717467977
Braindead (1992),0.9996850516378839
Bringing Out the Dead (1999),0.9996849510391731
Lost Horizon (1937),0.9996849406899572
Kiss the Girls (1997),0.9996849094007786
Calendar Girl (1993),0.9996849000455399
On the Waterfront (1954),0.9996848580343193
"Band Wagon, The (1953)",0.9996848079124424
eXistenZ (1999),0.9996847761600988
Close Encounters of the Third Kind (1977),0.9996843535559957
Blues Brothers 2000 (1998),0.9996843365628261
Cruel Intentions (1999),0.9996842996485176
Sleeping Beauty (1959),0.9996842839174888
Passion Fish (1992),0.9996842063340248
Soylent Green (1973),0.9996841478613878
Some Kind of Wonderful (1987),0.9996839742189972
Clue (1985),0.9996839465645103
Smilla's Sense of Snow (1997),0.9996838994480128
Weird Science (1985),0.9996838798948636
Sleepy Hollow (1999),0.9996836020657004
Westworld (1973),0.9996835521571326
Sliding Doors (1998),0.9996835311631345
Maya Lin: A Strong Clear Vision (1994),0.9996834746869685
High Fidelity (2000),0.9996834232418917
Ninotchka (1939),0.9996833345113232
Love and a .45 (1994),0.9996831250463668
Amistad (1997),0.9996831166942165
"Women, The (1939)",0.9996831137161134
Analyze This (1999),0.9996829800368162
Lost Highway (1997),0.999682954243205
"Prince of Egypt, The (1998)",0.9996828142135712
Antz (1998),0.9996827434866494
Predator (1987),0.9996827397202661
Notting Hill (1999),0.9996825094668792
To Gillian on Her 37th Birthday (1996),0.9996824179027927
Fools Rush In (1997),0.9996822884441863
Christmas Vacation (1989),0.9996821343744363
For Whom the Bell Tolls (1943),0.9996820929588436
I Like It Like That (1994),0.9996820788027232
Moonstruck (1987),0.9996817146650918
Jaws 3-D (1983),0.9996817024192657
Set It Off (1996),0.9996814245380932
Paths of Glory (1957),0.9996814222195176
Raise the Red Lantern (1991),0.9996813711459319
10 Things I Hate About You (1999),0.9996813634849888
"Jewel of the Nile, The (1985)",0.9996812570365828
Beautiful Thing (1996),0.9996812117930568
Anastasia (1997),0.9996811846581278
Double Jeopardy (1999),0.9996810643204045
"Old Man and the Sea, The (1958)",0.9996810627333792
Friday the 13th (1980),0.9996809703611688
Rush Hour (1998),0.9996809061002275
Go (1999),0.9996805914970467
Deep Rising (1998),0.9996804315450378
High School High (1996),0.999680173167143
"Great Day in Harlem, A (1994)",0.9996801602084849
"Simple Plan, A (1998)",0.999680108859708
